time,state,action,new_state,cost,new_state_val_opt,total_cost_opt
11,"[0, 0, 0]","[(0, 1), (5, 0), (10, 0)]","[0, 5, 10]",2920.104186976153,-496.3886008139697,2423.715586162183
11,"[0, 0, 5]","[(10, 0), (10, 0), (0, 1)]","[10, 10, 0]",1196.1389159682037,1135.0273905826175,2331.166306550821
11,"[0, 0, 10]","[(10, 0), (10, 0), (0, 1)]","[10, 10, 5]",1196.1389159682037,1032.4433819792048,2228.5822979474087
11,"[0, 0, 15]","[(0, 1), (5, 0), (0, 1)]","[0, 5, 10]",1166.0347289920508,-496.3886008139697,669.6461281780811
11,"[0, 0, 20]","[(0, 1), (0, 0), (0, 1)]","[0, 0, 15]",1156.0,-496.24103892234143,659.7589610776586
11,"[0, 5, 0]","[(10, 0), (0, 1), (10, 0)]","[10, 0, 10]",1196.138915968204,1032.2958200875762,2228.4347360557804
11,"[0, 5, 5]","[(0, 1), (0, 1), (10, 0)]","[0, 0, 15]",1176.069457984102,-496.24103892234143,679.8284190617605
11,"[0, 5, 10]","[(0, 1), (0, 1), (5, 0)]","[0, 0, 15]",1166.0347289920508,-496.24103892234143,669.7936900697093
11,"[0, 5, 15]","[(10, 0), (0, 1), (0, 1)]","[10, 0, 10]",-557.9305420158981,1032.2958200875762,474.36527807167806
11,"[0, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 15]",-578.0,-496.24103892234143,-1074.2410389223414
11,"[0, 10, 0]","[(0, 1), (0, 1), (10, 0)]","[0, 5, 10]",1176.069457984102,-496.3886008139697,679.6808571701323
11,"[0, 10, 5]","[(10, 0), (0, 1), (0, 1)]","[10, 5, 0]",-557.9305420158981,1135.0273905826175,577.0968485667194
11,"[0, 10, 10]","[(10, 0), (0, 1), (0, 1)]","[10, 5, 5]",-557.9305420158981,1032.4433819792048,474.51283996330665
11,"[0, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 10]",-578.0,-496.3886008139697,-1074.3886008139698
11,"[0, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 15]",-578.0,-2230.2410389223414,-2808.2410389223414
11,"[0, 15, 0]","[(0, 1), (0, 1), (10, 0)]","[0, 10, 10]",1176.069457984102,-496.3886008139697,679.6808571701323
11,"[0, 15, 5]","[(10, 0), (0, 1), (0, 1)]","[10, 10, 0]",-557.9305420158981,1135.0273905826175,577.0968485667194
11,"[0, 15, 10]","[(10, 0), (0, 1), (0, 1)]","[10, 10, 5]",-557.9305420158981,1032.4433819792048,474.51283996330665
11,"[0, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 10]",-578.0,-496.3886008139697,-1074.3886008139698
11,"[0, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 15]",-578.0,-2230.2410389223414,-2808.2410389223414
11,"[0, 20, 0]","[(0, 1), (0, 1), (10, 0)]","[0, 15, 10]",1176.069457984102,-496.3886008139697,679.6808571701323
11,"[0, 20, 5]","[(10, 0), (0, 1), (0, 1)]","[10, 15, 0]",-557.9305420158981,1135.0273905826175,577.0968485667194
11,"[0, 20, 10]","[(10, 0), (0, 1), (0, 1)]","[10, 15, 5]",-557.9305420158981,1032.4433819792048,474.51283996330665
11,"[0, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 15, 10]",-578.0,-496.3886008139697,-1074.3886008139698
11,"[0, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 15, 15]",-578.0,-2230.2410389223414,-2808.2410389223414
11,"[5, 0, 0]","[(0, 1), (5, 0), (10, 0)]","[5, 5, 10]",2920.104186976153,-599.1201713090109,2320.984015667142
11,"[5, 0, 5]","[(5, 0), (10, 0), (0, 1)]","[10, 10, 0]",1186.104186976153,1135.0273905826175,2321.1315775587705
11,"[5, 0, 10]","[(10, 0), (10, 0), (0, 1)]","[15, 10, 5]",1196.1389159682037,929.7118114841635,2125.850727452367
11,"[5, 0, 15]","[(0, 1), (5, 0), (0, 1)]","[5, 5, 10]",1166.0347289920508,-599.1201713090109,566.9145576830399
11,"[5, 0, 20]","[(0, 1), (0, 0), (0, 1)]","[5, 0, 15]",1156.0,-598.8250475257541,557.1749524742459
11,"[5, 5, 0]","[(10, 0), (0, 1), (10, 0)]","[15, 0, 10]",1196.138915968204,929.7118114841635,2125.850727452367
11,"[5, 5, 5]","[(0, 1), (0, 1), (10, 0)]","[5, 0, 15]",1176.069457984102,-598.8250475257541,577.2444104583478
11,"[5, 5, 10]","[(0, 1), (0, 1), (5, 0)]","[5, 0, 15]",1166.0347289920508,-598.8250475257541,567.2096814662966
11,"[5, 5, 15]","[(10, 0), (0, 1), (0, 1)]","[15, 0, 10]",-557.9305420158981,929.7118114841635,371.78126946826535
11,"[5, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 15]",-578.0,-598.8250475257541,-1176.8250475257541
11,"[5, 10, 0]","[(0, 1), (0, 1), (10, 0)]","[5, 5, 10]",1176.069457984102,-599.1201713090109,576.9492866750911
11,"[5, 10, 5]","[(5, 0), (0, 1), (0, 1)]","[10, 5, 0]",-567.965271007949,1135.0273905826175,567.0621195746685
11,"[5, 10, 10]","[(10, 0), (0, 1), (0, 1)]","[15, 5, 5]",-557.9305420158981,929.7118114841635,371.78126946826535
11,"[5, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 10]",-578.0,-599.1201713090109,-1177.1201713090109
11,"[5, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 15]",-578.0,-2332.825047525754,-2910.825047525754
11,"[5, 15, 0]","[(0, 1), (0, 1), (10, 0)]","[5, 10, 10]",1176.069457984102,-599.1201713090109,576.9492866750911
11,"[5, 15, 5]","[(5, 0), (0, 1), (0, 1)]","[10, 10, 0]",-567.965271007949,1135.0273905826175,567.0621195746685
11,"[5, 15, 10]","[(10, 0), (0, 1), (0, 1)]","[15, 10, 5]",-557.9305420158981,929.7118114841635,371.78126946826535
11,"[5, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 10]",-578.0,-599.1201713090109,-1177.1201713090109
11,"[5, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 15]",-578.0,-2332.825047525754,-2910.825047525754
11,"[5, 20, 0]","[(0, 1), (0, 1), (10, 0)]","[5, 15, 10]",1176.069457984102,-599.1201713090109,576.9492866750911
11,"[5, 20, 5]","[(5, 0), (0, 1), (0, 1)]","[10, 15, 0]",-567.965271007949,1135.0273905826175,567.0621195746685
11,"[5, 20, 10]","[(10, 0), (0, 1), (0, 1)]","[15, 15, 5]",-557.9305420158981,929.7118114841635,371.78126946826535
11,"[5, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 10]",-578.0,-599.1201713090109,-1177.1201713090109
11,"[5, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 15]",-578.0,-2332.825047525754,-2910.825047525754
11,"[10, 0, 0]","[(0, 1), (5, 0), (10, 0)]","[10, 5, 10]",2920.104186976153,-701.7041799124237,2218.4000070637294
11,"[10, 0, 5]","[(0, 0), (10, 0), (0, 1)]","[10, 10, 0]",1176.069457984102,1135.0273905826175,2311.0968485667195
11,"[10, 0, 10]","[(10, 0), (10, 0), (0, 1)]","[20, 10, 5]",1196.1389159682037,919.7228474663227,2115.8617634345264
11,"[10, 0, 15]","[(0, 1), (5, 0), (0, 1)]","[10, 5, 10]",1166.0347289920508,-701.7041799124237,464.3305490796271
