state_t8,action_t8,new_state_t8,cost_t8,new_state_val_opt_t8,total_cost_opt_t8,state_t9,action_t9,new_state_t9,cost_t9,new_state_val_cost_t9,total_cost_t9,state_t10,action_t10,new_state_t10,cost_t10,new_state_val_cost_t10,total_cost_t10,state_t11,action_t11,new_state_t11,cost_t11,new_state_val_cost_t11,total_cost_t11,state_t12,action_t12,new_state_t12,cost_t12,new_state_val_cost_t12,total_cost_t12,state_t13,action_t13,new_state_t13,cost_t13,new_state_val_cost_t13,total_cost_t13,state_t14,action_t14,new_state_t14,cost_t14,new_state_val_cost_t14,total_cost_t14,state_t15,action_t15,new_state_t15,cost_t15,new_state_val_cost_t15,total_cost_t15,state_t16,action_t16,new_state_t16,cost_t16,new_state_val_cost_t16,total_cost_t16,state_t17,action_t17,new_state_t17,cost_t17,new_state_val_cost_t17,total_cost_t17,state_t18,action_t18,new_state_t18,cost_t18,new_state_val_cost_t18,total_cost_t18,state_t19,action_t19,new_state_t19,cost_t19,new_state_val_cost_t19,total_cost_t19
"[10, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 10]",-578,-1277.324737,-1855.324737,"[10, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 10]",0,-1277.324737,-1277.324737,"[10, 15, 10]","[(0, 1), (0, 1), (5, 0)]","[10, 15, 15]",1.189721439,-1279.70418,-1278.514458,"[10, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 10]",-578,-701.7041799,-1279.70418,"[20, 10, 5]","[(0, 1), (0, 1), (0, 0)]","[20, 5, 5]",2601,-1681.277153,919.7228475,"[15, 10, 0]","[(0, 0), (0, 0), (0, 0)]","[15, 10, 0]",0,62.71181148,62.71181148,"[15, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 5]",-867,-857.011036,-1724.011036,"[0, 20, 5]","[(0, 0), (0, 1), (0, 1)]","[0, 20, 5]",1445,-568.011036,876.988964,"[5, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 10]",0,-578,-578,"[10, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 10]",0,-578,-578,"[10, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 5]",-289,-289,-578,"[10, 15, 5]","[(0, 1), (0, 0), (0, 0)]","[5, 15, 5]",-289,0,-289
"[10, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 15]",-578,-1278.514458,-1856.514458,"[10, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 15]",0,-1278.514458,-1278.514458,"[10, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 15]",0,-1279.70418,-1279.70418,"[10, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 10]",-578,-701.7041799,-1279.70418,"[10, 10, 10]","[(5, 0), (0, 1), (0, 1)]","[15, 5, 0]",-764.4159914,62.71181148,-701.7041799,"[10, 10, 5]","[(5, 0), (0, 1), (0, 1)]","[15, 10, 5]",102.7315705,-1671.288189,-1568.556618,"[15, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 10]",-867,-857.011036,-1724.011036,"[0, 20, 10]","[(0, 0), (0, 1), (0, 1)]","[0, 20, 10]",1445,-568.011036,876.988964,"[5, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 15]",0,-578,-578,"[10, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 15]",0,-578,-578,"[10, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 10]",-289,-289,-578,"[10, 15, 10]","[(0, 1), (0, 0), (0, 0)]","[5, 15, 10]",-289,0,-289
"[10, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 20]",-578,-1279.556618,-1857.556618,"[10, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 20]",0,-1279.556618,-1279.556618,"[10, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 20]",0,-3013.556618,-3013.556618,"[10, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 15]",-578,-2435.556618,-3013.556618,"[10, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 5]",-867,-1568.556618,-2435.556618,"[10, 10, 10]","[(5, 0), (0, 1), (0, 1)]","[15, 10, 10]",102.7315705,-1724.011036,-1621.279465,"[15, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 15]",-867,-857.011036,-1724.011036,"[0, 20, 15]","[(0, 0), (0, 1), (0, 1)]","[0, 20, 15]",1445,-568.011036,876.988964,"[5, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 20]",0,-578,-578,"[10, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 20]",0,-578,-578,"[10, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 15]",-289,-289,-578,"[10, 15, 15]","[(0, 1), (0, 0), (0, 0)]","[5, 15, 15]",-289,0,-289
"[10, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 0]",-578,-1276.38661,-1854.38661,"[10, 10, 0]","[(0, 1), (0, 1), (5, 0)]","[10, 10, 5]",0.938126589,-1277.324737,-1276.38661,"[10, 20, 5]","[(0, 1), (0, 1), (10, 0)]","[10, 20, 15]",2.379442879,-1279.70418,-1277.324737,"[20, 20, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 15, 5]",-578,919.7228475,341.7228475,"[10, 15, 10]","[(5, 0), (0, 1), (0, 1)]","[15, 10, 0]",-764.4159914,62.71181148,-701.7041799,"[10, 15, 5]","[(5, 0), (0, 1), (0, 1)]","[15, 15, 5]",102.7315705,-1671.288189,-1568.556618,"[10, 20, 5]","[(0, 1), (0, 0), (0, 1)]","[0, 20, 0]",-867,929.7118115,62.71181148,"[0, 20, 10]","[(0, 0), (0, 1), (0, 1)]","[0, 20, 10]",1445,-568.011036,876.988964,"[5, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 0]",0,-525.2771525,-525.2771525,"[10, 20, 0]","[(0, 1), (0, 1), (5, 0)]","[10, 20, 5]",52.72284747,-578,-525.2771525,"[10, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 0]",-289,-289,-578,"[10, 20, 0]","[(0, 1), (0, 0), (0, 0)]","[5, 20, 0]",-289,0,-289
"[10, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 5]",-578,-1277.324737,-1855.324737,"[10, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 5]",0,-1277.324737,-1277.324737,"[10, 20, 5]","[(0, 1), (0, 1), (10, 0)]","[10, 20, 15]",2.379442879,-1279.70418,-1277.324737,"[10, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 10]",-578,-701.7041799,-1279.70418,"[10, 15, 0]","[(0, 1), (0, 1), (5, 0)]","[10, 10, 5]",2703.584009,-1568.556618,1135.027391,"[10, 15, 5]","[(5, 0), (0, 1), (0, 1)]","[15, 15, 5]",102.7315705,-1671.288189,-1568.556618,"[10, 20, 5]","[(0, 1), (0, 0), (0, 1)]","[0, 20, 0]",-867,929.7118115,62.71181148,"[0, 20, 0]","[(0, 0), (0, 1), (0, 1)]","[0, 20, 0]",1445,-515.2881885,929.7118115,"[5, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 5]",0,-578,-578,"[10, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 5]",0,-578,-578,"[10, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 0]",-289,-289,-578,"[10, 20, 0]","[(0, 1), (0, 0), (0, 0)]","[5, 20, 0]",-289,0,-289
"[10, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 10]",-578,-1278.514458,-1856.514458,"[10, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 10]",0,-1278.514458,-1278.514458,"[10, 20, 10]","[(0, 1), (0, 1), (5, 0)]","[10, 20, 15]",1.189721439,-1279.70418,-1278.514458,"[10, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 10]",-578,-701.7041799,-1279.70418,"[20, 15, 5]","[(0, 1), (0, 1), (0, 0)]","[20, 10, 5]",2601,-1681.277153,919.7228475,"[15, 15, 0]","[(0, 0), (0, 0), (0, 0)]","[15, 15, 0]",0,62.71181148,62.71181148,"[10, 20, 10]","[(0, 1), (0, 0), (0, 1)]","[0, 20, 5]",-867,876.988964,9.988964018,"[0, 20, 5]","[(0, 0), (0, 1), (0, 1)]","[0, 20, 5]",1445,-568.011036,876.988964,"[5, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 10]",0,-578,-578,"[10, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 10]",0,-578,-578,"[10, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 5]",-289,-289,-578,"[10, 20, 5]","[(0, 1), (0, 0), (0, 0)]","[5, 20, 5]",-289,0,-289
"[10, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 15]",-578,-1279.70418,-1857.70418,"[10, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 15]",0,-1279.70418,-1279.70418,"[10, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 15]",0,-1279.70418,-1279.70418,"[10, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 10]",-578,-701.7041799,-1279.70418,"[10, 15, 10]","[(5, 0), (0, 1), (0, 1)]","[15, 10, 0]",-764.4159914,62.71181148,-701.7041799,"[10, 15, 5]","[(5, 0), (0, 1), (0, 1)]","[15, 15, 5]",102.7315705,-1671.288189,-1568.556618,"[10, 20, 15]","[(0, 1), (0, 0), (0, 1)]","[0, 20, 10]",-867,876.988964,9.988964018,"[0, 20, 10]","[(0, 0), (0, 1), (0, 1)]","[0, 20, 10]",1445,-568.011036,876.988964,"[5, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 15]",0,-578,-578,"[10, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 15]",0,-578,-578,"[10, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 10]",-289,-289,-578,"[10, 20, 10]","[(0, 1), (0, 0), (0, 0)]","[5, 20, 10]",-289,0,-289
"[10, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 20]",-578,-3013.556618,-3591.556618,"[10, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 20]",0,-3013.556618,-3013.556618,"[10, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 20]",0,-3013.556618,-3013.556618,"[10, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 15]",-578,-2435.556618,-3013.556618,"[10, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 5]",-867,-1568.556618,-2435.556618,"[10, 15, 10]","[(5, 0), (0, 1), (0, 1)]","[15, 15, 10]",102.7315705,-1724.011036,-1621.279465,"[10, 20, 20]","[(0, 1), (0, 0), (0, 1)]","[0, 20, 15]",-867,876.988964,9.988964018,"[0, 20, 15]","[(0, 0), (0, 1), (0, 1)]","[0, 20, 15]",1445,-568.011036,876.988964,"[5, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 20]",0,-578,-578,"[10, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 20]",0,-578,-578,"[10, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 15]",-289,-289,-578,"[10, 20, 15]","[(0, 1), (0, 0), (0, 0)]","[5, 20, 15]",-289,0,-289
"[15, 0, 0]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 0]",2890,-1376.591176,1513.408824,"[15, 0, 0]","[(0, 1), (0, 1), (5, 0)]","[15, 0, 5]",0.938126589,-1377.529303,-1376.591176,"[15, 0, 5]","[(0, 1), (10, 0), (10, 0)]","[15, 10, 15]",4.758885758,-1382.288189,-1377.529303,"[20, 10, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 5, 5]",-578,919.7228475,341.7228475,"[15, 5, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 0, 0]",-867,62.71181148,-804.2881885,"[15, 0, 0]","[(0, 0), (0, 0), (0, 0)]","[15, 0, 0]",0,62.71181148,62.71181148,"[15, 0, 0]","[(0, 1), (0, 1), (0, 0)]","[5, 0, 0]",867,-804.2881885,62.71181148,"[5, 0, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 0]",-289,-515.2881885,-804.2881885,"[10, 0, 0]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 0]",0,-525.2771525,-525.2771525,"[15, 0, 0]","[(0, 1), (0, 1), (5, 0)]","[15, 0, 5]",52.72284747,-578,-525.2771525,"[15, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 0]",-289,-289,-578,"[15, 0, 0]","[(0, 1), (0, 0), (0, 0)]","[10, 0, 0]",-289,0,-289
"[15, 0, 5]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 5]",2890,-1377.529303,1512.470697,"[15, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 5]",0,-1377.529303,-1377.529303,"[15, 0, 5]","[(0, 1), (10, 0), (10, 0)]","[15, 10, 15]",4.758885758,-1382.288189,-1377.529303,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",-578,-804.2881885,-1382.288189,"[15, 5, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 0, 0]",-867,62.71181148,-804.2881885,"[15, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 5]",0,-1671.288189,-1671.288189,"[15, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 0]",-867,-804.2881885,-1671.288189,"[5, 0, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 0]",-289,-515.2881885,-804.2881885,"[10, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 5]",0,-578,-578,"[15, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 5]",0,-578,-578,"[15, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 0]",-289,-289,-578,"[15, 0, 0]","[(0, 1), (0, 0), (0, 0)]","[10, 0, 0]",-289,0,-289
"[15, 0, 10]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 10]",2890,-1378.719024,1511.280976,"[15, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 10]",0,-1378.719024,-1378.719024,"[15, 0, 10]","[(0, 1), (10, 0), (5, 0)]","[15, 10, 15]",3.569164318,-1382.288189,-1378.719024,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",-578,-804.2881885,-1382.288189,"[20, 10, 5]","[(0, 1), (0, 1), (0, 0)]","[20, 5, 5]",2601,-1681.277153,919.7228475,"[15, 0, 0]","[(0, 0), (0, 0), (0, 0)]","[15, 0, 0]",0,62.71181148,62.71181148,"[15, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 5]",-867,-857.011036,-1724.011036,"[5, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 5]",-289,-568.011036,-857.011036,"[10, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 10]",0,-578,-578,"[15, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 10]",0,-578,-578,"[15, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 5]",-289,-289,-578,"[15, 0, 5]","[(0, 1), (0, 0), (0, 0)]","[10, 0, 5]",-289,0,-289
"[15, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 15]",2890,-1379.908746,1510.091254,"[15, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 15]",0,-1379.908746,-1379.908746,"[15, 0, 15]","[(0, 1), (10, 0), (0, 1)]","[15, 10, 15]",2.379442879,-1382.288189,-1379.908746,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",-578,-804.2881885,-1382.288189,"[15, 5, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 0, 0]",-867,62.71181148,-804.2881885,"[15, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 5]",0,-1671.288189,-1671.288189,"[15, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 10]",-867,-857.011036,-1724.011036,"[5, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 10]",-289,-568.011036,-857.011036,"[10, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 15]",0,-578,-578,"[15, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 15]",0,-578,-578,"[15, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 10]",-289,-289,-578,"[15, 0, 10]","[(0, 1), (0, 0), (0, 0)]","[10, 0, 10]",-289,0,-289
"[15, 0, 20]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 20]",2890,-1381.098467,1508.901533,"[15, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 20]",0,-1381.098467,-1381.098467,"[15, 0, 20]","[(0, 1), (5, 0), (0, 1)]","[15, 5, 20]",1.189721439,-1382.288189,-1381.098467,"[15, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 15]",-578,-804.2881885,-1382.288189,"[15, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 5]",867,-1671.288189,-804.2881885,"[15, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 10]",0,-1724.011036,-1724.011036,"[15, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 15]",-867,-857.011036,-1724.011036,"[5, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 15]",-289,-568.011036,-857.011036,"[10, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 20]",0,-578,-578,"[15, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 20]",0,-578,-578,"[15, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 15]",-289,-289,-578,"[15, 0, 15]","[(0, 1), (0, 0), (0, 0)]","[10, 0, 15]",-289,0,-289
"[15, 5, 0]","[(0, 1), (0, 0), (0, 1)]","[15, 5, 0]",2890,-1377.780898,1512.219102,"[15, 5, 0]","[(0, 1), (0, 1), (5, 0)]","[15, 5, 5]",0.938126589,-1378.719024,-1377.780898,"[15, 5, 5]","[(0, 1), (5, 0), (10, 0)]","[15, 10, 15]",3.569164318,-1382.288189,-1378.719024,"[20, 15, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 10, 5]",-578,919.7228475,341.7228475,"[20, 0, 10]","[(0, 0), (0, 0), (0, 1)]","[20, 0, 0]",867,52.72284747,919.7228475,"[15, 0, 0]","[(0, 0), (0, 0), (0, 0)]","[15, 0, 0]",0,62.71181148,62.71181148,"[15, 5, 0]","[(0, 1), (0, 1), (0, 0)]","[5, 5, 0]",867,-804.2881885,62.71181148,"[5, 5, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 0]",-289,-515.2881885,-804.2881885,"[10, 5, 0]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 0]",0,-525.2771525,-525.2771525,"[15, 5, 0]","[(0, 1), (0, 1), (5, 0)]","[15, 5, 5]",52.72284747,-578,-525.2771525,"[15, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 0]",-289,-289,-578,"[15, 5, 0]","[(0, 1), (0, 0), (0, 0)]","[10, 5, 0]",-289,0,-289
"[15, 5, 5]","[(0, 1), (0, 0), (0, 1)]","[15, 5, 5]",2890,-1378.719024,1511.280976,"[15, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 5]",0,-1378.719024,-1378.719024,"[15, 5, 5]","[(0, 1), (5, 0), (10, 0)]","[15, 10, 15]",3.569164318,-1382.288189,-1378.719024,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",-578,-804.2881885,-1382.288189,"[15, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 5]",867,-1671.288189,-804.2881885,"[15, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 5]",0,-1671.288189,-1671.288189,"[15, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 0]",-867,-804.2881885,-1671.288189,"[5, 5, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 0]",-289,-515.2881885,-804.2881885,"[10, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 5]",0,-578,-578,"[15, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 5]",0,-578,-578,"[15, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 0]",-289,-289,-578,"[15, 5, 0]","[(0, 1), (0, 0), (0, 0)]","[10, 5, 0]",-289,0,-289
"[15, 5, 10]","[(0, 1), (0, 0), (0, 1)]","[15, 5, 10]",2890,-1379.908746,1510.091254,"[15, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",0,-1379.908746,-1379.908746,"[15, 5, 10]","[(0, 1), (5, 0), (5, 0)]","[15, 10, 15]",2.379442879,-1382.288189,-1379.908746,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",-578,-804.2881885,-1382.288189,"[15, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 5]",867,-1671.288189,-804.2881885,"[15, 0, 0]","[(0, 0), (0, 0), (0, 0)]","[15, 0, 0]",0,62.71181148,62.71181148,"[15, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 5]",-867,-857.011036,-1724.011036,"[5, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 5]",-289,-568.011036,-857.011036,"[10, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 10]",0,-578,-578,"[15, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",0,-578,-578,"[15, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 5]",-289,-289,-578,"[15, 5, 5]","[(0, 1), (0, 0), (0, 0)]","[10, 5, 5]",-289,0,-289
"[15, 5, 15]","[(0, 1), (0, 0), (0, 1)]","[15, 5, 15]",2890,-1381.098467,1508.901533,"[15, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 15]",0,-1381.098467,-1381.098467,"[15, 5, 15]","[(0, 1), (5, 0), (0, 1)]","[15, 10, 15]",1.189721439,-1382.288189,-1381.098467,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",-578,-804.2881885,-1382.288189,"[20, 0, 10]","[(0, 0), (0, 0), (0, 1)]","[20, 0, 0]",867,52.72284747,919.7228475,"[15, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 5]",0,-1671.288189,-1671.288189,"[15, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 10]",-867,-857.011036,-1724.011036,"[5, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 10]",-289,-568.011036,-857.011036,"[10, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 15]",0,-578,-578,"[15, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 15]",0,-578,-578,"[15, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",-289,-289,-578,"[15, 5, 10]","[(0, 1), (0, 0), (0, 0)]","[10, 5, 10]",-289,0,-289
"[15, 5, 20]","[(0, 1), (0, 0), (0, 1)]","[15, 5, 20]",2890,-1382.288189,1507.711811,"[15, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 20]",0,-1382.288189,-1382.288189,"[15, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 20]",0,-1382.288189,-1382.288189,"[15, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 15]",-578,-804.2881885,-1382.288189,"[15, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 5]",867,-1671.288189,-804.2881885,"[15, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 10]",0,-1724.011036,-1724.011036,"[15, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 15]",-867,-857.011036,-1724.011036,"[5, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 15]",-289,-568.011036,-857.011036,"[10, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 20]",0,-578,-578,"[15, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 20]",0,-578,-578,"[15, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 15]",-289,-289,-578,"[15, 5, 15]","[(0, 1), (0, 0), (0, 0)]","[10, 5, 15]",-289,0,-289
"[15, 10, 0]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 0]",-578,-1376.591176,-1954.591176,"[15, 0, 0]","[(0, 1), (0, 1), (5, 0)]","[15, 0, 5]",0.938126589,-1377.529303,-1376.591176,"[15, 10, 5]","[(0, 1), (0, 1), (10, 0)]","[15, 10, 15]",2.379442879,-1382.288189,-1379.908746,"[20, 20, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 15, 5]",-578,919.7228475,341.7228475,"[15, 5, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 0, 0]",-867,62.71181148,-804.2881885,"[15, 5, 0]","[(0, 0), (0, 0), (0, 0)]","[15, 5, 0]",0,62.71181148,62.71181148,"[15, 10, 0]","[(0, 1), (0, 1), (0, 0)]","[5, 10, 0]",867,-804.2881885,62.71181148,"[5, 10, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 0]",-289,-515.2881885,-804.2881885,"[10, 10, 0]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 0]",0,-525.2771525,-525.2771525,"[15, 10, 0]","[(0, 1), (0, 1), (5, 0)]","[15, 10, 5]",52.72284747,-578,-525.2771525,"[15, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 0]",-289,-289,-578,"[15, 10, 0]","[(0, 1), (0, 0), (0, 0)]","[10, 10, 0]",-289,0,-289
"[15, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 5]",-578,-1377.529303,-1955.529303,"[15, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 5]",0,-1377.529303,-1377.529303,"[15, 10, 5]","[(0, 1), (0, 1), (10, 0)]","[15, 10, 15]",2.379442879,-1382.288189,-1379.908746,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",-578,-804.2881885,-1382.288189,"[15, 5, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 0, 0]",-867,62.71181148,-804.2881885,"[15, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 5]",0,-1671.288189,-1671.288189,"[15, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 0]",-867,-804.2881885,-1671.288189,"[5, 10, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 0]",-289,-515.2881885,-804.2881885,"[10, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 5]",0,-578,-578,"[15, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 5]",0,-578,-578,"[15, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 0]",-289,-289,-578,"[15, 10, 0]","[(0, 1), (0, 0), (0, 0)]","[10, 10, 0]",-289,0,-289
